141,2017-11-21,8071.25977,4277609984
142,2017-11-22,8253.54981,3633530112
143,2017-11-23,8038.77002,4225179904
144,2017-11-24,8253.69043,5058610176
145,2017-11-25,8790.91992,4342060032
146,2017-11-26,9330.54981,5475579904
147,2017-11-27,9818.34961,5653320192
148,2017-11-28,10058.79981,6348819968
149,2017-11-29,9888.61035,11568799744
150,2017-11-30,10233.59961,8310689792
151,2017-12-01,10975.59961,6783119872
152,2017-12-02,11074.59961,5138500096
153,2017-12-03,11323.2002,6608309760
154,2017-12-04,11657.2002,6132409856
155,2017-12-05,11916.7002,6895260160
156,2017-12-06,14291.5,12656300032
157,2017-12-07,17899.69922,17950699520
158,2017-12-08,16569.40039,21135998976
159,2017-12-09,15178.2002,13911300096
160,2017-12-10,15455.40039,13433299968
161,2017-12-11,16936.80078,12153900032
162,2017-12-12,17415.40039,14603799552
163,2017-12-13,16408.19922,12976900096
164,2017-12-14,16564.0,13777399808
165,2017-12-15,17706.90039,14309999616
166,2017-12-16,19497.40039,12740599808
167,2017-12-17,19140.80078,13314599936
168,2017-12-18,19114.19922,14839499776
169,2017-12-19,17776.69922,16894499840
170,2017-12-20,16624.59961,22149699584
171,2017-12-21,15802.90039,16516599808
172,2017-12-22,13831.79981,22197999616
173,2017-12-23,14699.2002,13086000128
174,2017-12-24,13925.79981,11572299776
175,2017-12-25,14026.59961,10664699904
176,2017-12-26,16099.79981,13454300160
177,2017-12-27,15838.5,12487600128
178,2017-12-28,14606.5,12336499712
179,2017-12-29,14656.2002,13025500160
180,2017-12-30,12952.2002,14452599808
181,2017-12-31,14156.40039,12136299520
182,2018-01-01,13657.2002,10291200000
183,2018-01-02,14982.09961,16846600192
184,2018-01-03,15201.0,16871900160
185,2018-01-04,15599.2002,21783199744
186,2018-01-05,17429.5,23840899072
187,2018-01-06,17527.0,18314600448
188,2018-01-07,16477.59961,15866000384
189,2018-01-08,15170.09961,18413899776
190,2018-01-09,14595.40039,16659999744
191,2018-01-10,14973.29981,18500800512
192,2018-01-11,13405.79981,16534099968
193,2018-01-12,13980.59961,12065699840
194,2018-01-13,14360.2002,12763599872
195,2018-01-14,13772.0,11084099584
196,2018-01-15,13819.79981,12750799872
197,2018-01-16,11490.5,18853799936
198,2018-01-17,11188.59961,18830600192
199,2018-01-18,11474.90039,15020399616
200,2018-01-19,11607.40039,10740400128
201,2018-01-20,12899.2002,11801700352
202,2018-01-21,11600.09961,9935179776
203,2018-01-22,10931.40039,10537400320
204,2018-01-23,10868.40039,9660609536
205,2018-01-24,11359.40039,9940989952
206,2018-01-25,11259.40039,8873169920
207,2018-01-26,11171.40039,9746199552
208,2018-01-27,11440.7002,7583269888
209,2018-01-28,11786.29981,8350360064
210,2018-01-29,11296.40039,7107359744
211,2018-01-30,10106.29981,8637859840
212,2018-01-31,10221.09961,8041160192
213,2018-02-01,9170.54004,9959400448
214,2018-02-02,8830.75,12726899712
215,2018-02-03,9174.91016,7263790080
216,2018-02-04,8277.00977,7073549824
217,2018-02-05,6955.27002,9285289984
218,2018-02-06,7754.0,13999800320
219,2018-02-07,7621.29981,9169280000
220,2018-02-08,8265.58984,9346750464
221,2018-02-09,8736.98047,6784820224
222,2018-02-10,8621.90039,7780960256
223,2018-02-11,8129.97022,6122189824
224,2018-02-12,8926.57031,6256439808
225,2018-02-13,8598.30957,5696719872
226,2018-02-14,9494.62988,7909819904
227,2018-02-15,10166.40039,9062540288
228,2018-02-16,10233.90039,7296159744
229,2018-02-17,11112.7002,8660880384
230,2018-02-18,10551.79981,8744009728
231,2018-02-19,11225.29981,7652089856
232,2018-02-20,11403.7002,9926540288
233,2018-02-21,10690.40039,9405339648
234,2018-02-22,10005.0,8040079872
235,2018-02-23,10301.09961,7739500032
236,2018-02-24,9813.07031,6917929984
237,2018-02-25,9664.73047,5706939904
238,2018-02-26,10366.7002,7287690240
239,2018-02-27,10725.59961,6966179840
240,2018-02-28,10397.90039,6936189952
241,2018-03-01,10951.0,7317279744
242,2018-03-02,11086.40039,7620590080
243,2018-03-03,11489.7002,6690570240
244,2018-03-04,11512.59961,6084149760
245,2018-03-05,11573.29981,6468539904
246,2018-03-06,10779.90039,6832169984
247,2018-03-07,9965.57031,8797910016
248,2018-03-08,9395.00977,7186089984
249,2018-03-09,9337.54981,8704190464
250,2018-03-10,8866.0,5386319872
251,2018-03-11,9578.62988,6296370176
252,2018-03-12,9205.12012,6457399808
253,2018-03-13,9194.84961,5991139840
254,2018-03-14,8269.80957,6438230016
255,2018-03-15,8300.86035,6834429952
256,2018-03-16,8338.34961,5289379840
257,2018-03-17,7916.87988,4426149888
258,2018-03-18,8223.67969,6639190016
259,2018-03-19,8630.65039,6729110016
260,2018-03-20,8913.46973,6361789952
261,2018-03-21,8929.28027,6043129856
262,2018-03-22,8728.46973,5530390016
263,2018-03-23,8879.62012,5954120192
264,2018-03-24,8668.12012,5664600064
265,2018-03-25,8495.78027,4569880064
266,2018-03-26,8209.40039,5921039872
267,2018-03-27,7833.04004,5378250240
268,2018-03-28,7954.47998,4935289856
269,2018-03-29,7165.7002,6361229824
270,2018-03-30,6890.52002,6289509888
271,2018-03-31,6973.52979,4553269760
272,2018-04-01,6844.22998,4532100096
273,2018-04-02,7083.79981,4333440000
274,2018-04-03,7456.10986,5499700224
275,2018-04-04,6853.83984,4936000000
276,2018-04-05,6811.47022,5639320064
277,2018-04-06,6636.31982,3766810112
278,2018-04-07,6911.08984,3976610048
279,2018-04-08,7023.52002,3652499968
280,2018-04-09,6770.72998,4894060032
281,2018-04-10,6834.75977,4272750080
282,2018-04-11,6968.31982,4641889792
283,2018-04-12,7889.25,8906250240
284,2018-04-13,7895.95996,7764460032
285,2018-04-14,7986.24023,5191430144
286,2018-04-15,8329.11035,5244480000
287,2018-04-16,8058.66992,5631309824
288,2018-04-17,7902.08984,6900879872
289,2018-04-18,8163.41992,6529909760
290,2018-04-19,8294.30957,7063209984
291,2018-04-20,8845.83008,8438110208
292,2018-04-21,8895.58008,7548550144
293,2018-04-22,8802.45996,6629899776
294,2018-04-23,8930.87988,6925190144
295,2018-04-24,9697.5,10678800384
296,2018-04-25,8845.74023,11083100160
297,2018-04-26,9281.50977,8970559488
298,2018-04-27,8987.04981,7566289920
299,2018-04-28,9348.48047,7805479936
300,2018-04-29,9419.08008,8853000192
301,2018-04-30,9240.54981,8673920000
302,2018-05-01,9119.00977,7713019904
303,2018-05-02,9235.91992,7558159872
304,2018-05-03,9743.86035,10207299584
305,2018-05-04,9700.75977,8217829888
306,2018-05-05,9858.15039,7651939840
307,2018-05-06,9654.79981,7222280192
308,2018-05-07,9373.00977,7394019840
309,2018-05-08,9234.82031,7415869952
310,2018-05-09,9325.17969,7226890240
311,2018-05-10,9043.94043,6906699776
312,2018-05-11,8441.49023,8488520192
313,2018-05-12,8504.88965,6821380096
314,2018-05-13,8723.94043,5866379776
315,2018-05-14,8716.79004,7364149760
316,2018-05-15,8510.37988,6705710080
317,2018-05-16,8368.83008,6760220160
318,2018-05-17,8094.31982,5862530048
319,2018-05-18,8250.96973,5764190208
320,2018-05-19,8247.17969,4712399872
321,2018-05-20,8513.25,5191059968
322,2018-05-21,8418.99023,5154990080
323,2018-05-22,8041.77979,5137010176
324,2018-05-23,7557.81982,6491120128
325,2018-05-24,7587.33984,6049220096
